subject,version,assignmentId,trial,attribute,original_or_followup,signed_weights,full_or_lex,rating,least_preferred,most_preferred,rt,rt2,stamp,id
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,6,Year building was built,direction,2,2,-1,2020,1950,10365,,2022-01-27 19:34:50,6478
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,0,Closeness to parks,followup,,1,12,,,4457,,2022-01-27 19:34:50,6479
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,9,Quality of heat/AC system,direction,,1,-1,Good,Moderate,5718,,2022-01-27 19:34:51,6480
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,5,Amount of natural light,followup,2,2,,,,,,2022-01-27 19:34:51,6481
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,2,Closeness to public transportation,followup,2,2,,,,,,2022-01-27 19:34:51,6482
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,3,Noise pollution,followup,2,2,,,,,,2022-01-27 19:34:51,6483
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,6,Year building was built,followup,2,2,,,,,,2022-01-27 19:34:51,6484
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,4,Reputation of closest school,followup,2,2,,,,,,2022-01-27 19:34:51,6485
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,1,Closeness to cafes/restaurants,followup,2,2,,,,,,2022-01-27 19:34:51,6486
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,9,Quality of heat/AC system,followup,2,2,,,,,,2022-01-27 19:34:51,6487
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,8,Washer/dryer in unit,followup,2,2,,,,,,2022-01-27 19:34:51,6488
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,11,Size of home,followup,2,2,,,,,,2022-01-27 19:34:51,6489
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,0,Closeness to parks,followup,2,2,,,,,,2022-01-27 19:34:51,6490
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,7,Size of yard,followup,2,2,,,,,,2022-01-27 19:34:51,6491
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,10,Amount of traffic,followup,2,2,,,,,,2022-01-27 19:34:51,6492
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,2,Closeness to public transportation,direction,2,2,-1,15 min away,30 min away,19927,,2022-01-27 19:34:53,6493
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,9,Quality of heat/AC system,followup,,1,100,,,3344,,2022-01-27 19:34:53,6494
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,8,Washer/dryer in unit,followup,,1,62,,,3356,,2022-01-27 19:34:57,6495
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,7,Size of yard,direction,,1,-1,600 square feet,0 square feet,7615,,2022-01-27 19:34:58,6496
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,11,Size of home,direction,,1,-1,1200 square feet,600 square feet,50676,,2022-01-27 19:34:59,6497
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,7,Size of yard,direction,2,2,-1,600 square feet,0 square feet,8925,,2022-01-27 19:35:02,6498
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,3,Noise pollution,followup,,1,63,,,5624,,2022-01-27 19:35:02,6499
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,7,Size of yard,followup,,1,78,,,3728,,2022-01-27 19:35:06,6500
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,5,Amount of natural light,direction,2,2,-1,A Moderate Amount,Very Little,16845,,2022-01-27 19:35:07,6501
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,9,Quality of heat/AC system,direction,2,2,-1,Very Good,Very Bad,8020,,2022-01-27 19:35:10,6502
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,11,Size of home,followup,,1,81,,,3832,,2022-01-27 19:35:10,6503
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,1,Closeness to cafes/restaurants,direction,,1,-1,10 min away,20 min away,11819,,2022-01-27 19:35:10,6504
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,3,Noise pollution,direction,,1,-1,Moderate,Very Low,13410,,2022-01-27 19:35:12,6505
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,8,Washer/dryer in unit,direction,,1,-1,Yes,No,3584,,2022-01-27 19:35:16,6506
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,2,Closeness to public transportation,direction,2,2,-1,10 min away,30 min away,9043,,2022-01-27 19:35:16,6507
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,0,Closeness to parks,direction,,1,-1,10 min away,20 min away,7654,,2022-01-27 19:35:18,6508
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,1,Closeness to cafes/restaurants,direction,2,2,-1,15 min away,30 min away,14965,,2022-01-27 19:35:25,6509
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,1,Closeness to cafes/restaurants,direction,2,2,-1,10 min away,30 min away,9463,,2022-01-27 19:35:25,6510
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,6,Year building was built,direction,,1,-1,2020,1985,7773,,2022-01-27 19:35:26,6511
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,7,Size of yard,direction,,1,-1,300 square feet,600 square feet,16533,,2022-01-27 19:35:32,6512
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,11,Size of home,direction,,1,-1,1800 square feet,1200 square feet,6788,,2022-01-27 19:35:32,6513
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,5,Amount of natural light,direction,2,2,-1,A Lot,Very Little,7748,,2022-01-27 19:35:33,6514
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,5,Amount of natural light,followup,,1,24,,,9331,,2022-01-27 19:35:33,6515
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,10,Amount of traffic,direction,2,2,-1,Very Little,A Lot,9340,,2022-01-27 19:35:35,6516
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,6,Year building was built,followup,,1,37,,,5706,,2022-01-27 19:35:39,6517
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,10,Amount of traffic,direction,,1,-1,A Moderate Amount,Very Little,8638,,2022-01-27 19:35:41,6518
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,1,Closeness to cafes/restaurants,followup,,1,13,,,5449,,2022-01-27 19:35:44,6519
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,5,Amount of natural light,direction,,1,-1,A Moderate Amount,Very Little,4862,,2022-01-27 19:35:46,6520
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,11,Size of home,direction,2,2,-1,1200 square feet,600 square feet,12121,,2022-01-27 19:35:47,6521
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,5,Amount of natural light,direction,,1,-1,A Moderate Amount,Very Little,15445,,2022-01-27 19:35:48,6522
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,8,Washer/dryer in unit,followup,,1,5,,,3803,,2022-01-27 19:35:48,6523
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,6,Year building was built,direction,2,2,-1,2020,1950,16047,,2022-01-27 19:35:49,6524
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,0,Closeness to parks,direction,2,2,-1,10 min away,30 min away,7458,,2022-01-27 19:35:54,6525
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,9,Quality of heat/AC system,followup,,1,87,,,6697,,2022-01-27 19:35:55,6526
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,3,Noise pollution,direction,2,2,-1,Very Low,Very High,6229,,2022-01-27 19:35:55,6527
600b034b4b8e6501e23eddfd,ma_choice_v3_real1,600b034b4b8e6501e23eddfd,2,Closeness to public transportation,direction,,1,-1,10 min away,30 min away,9677,,2022-01-27 19:35:56,6528
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,6,Year building was built,direction,,1,-1,2020,1950,10507,,2022-01-27 19:35:58,6529
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,4,Reputation of closest school,direction,2,2,-1,Very Good,Very Bad,6449,,2022-01-27 19:36:01,6530
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,4,Reputation of closest school,followup,,1,37,,,6103,,2022-01-27 19:36:01,6531
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,10,Amount of traffic,followup,,1,24,,,3638,,2022-01-27 19:36:04,6532
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,2,Closeness to public transportation,followup,,1,0,,,2936,,2022-01-27 19:36:07,6533
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,7,Size of yard,followup,,1,24,,,2683,,2022-01-27 19:36:10,6534
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,10,Amount of traffic,direction,,1,-1,A Little,A Lot,12748,,2022-01-27 19:36:11,6535
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,7,Size of yard,direction,2,2,-1,300 square feet,0 square feet,13058,,2022-01-27 19:36:14,6536
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,4,Reputation of closest school,direction,2,2,-1,Very Good,Very Bad,19421,,2022-01-27 19:36:14,6537
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,11,Size of home,followup,,1,37,,,6436,,2022-01-27 19:36:17,6538
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,0,Closeness to parks,direction,2,2,-1,10 min away,30 min away,20839,,2022-01-27 19:36:21,6539
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,3,Noise pollution,followup,,1,88,,,9073,,2022-01-27 19:36:26,6540
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,11,Size of home,direction,2,2,-1,600 square feet,1800 square feet,15221,,2022-01-27 19:36:30,6541
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,0,Closeness to parks,followup,,1,13,,,6773,,2022-01-27 19:36:32,6542
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,8,Washer/dryer in unit,direction,2,2,-1,Yes,No,5997,,2022-01-27 19:36:35,6543
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,6,Year building was built,direction,2,2,-1,1985,2020,39172,,2022-01-27 19:36:36,6544
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,3,Noise pollution,direction,2,2,-1,Moderate,Very High,16950,,2022-01-27 19:36:38,6545
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,0,Closeness to parks,direction,2,2,-1,10 min away,30 min away,6556,,2022-01-27 19:36:42,6546
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,10,Amount of traffic,direction,2,2,-1,Very Little,A Lot,8926,,2022-01-27 19:36:51,6547
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,4,Reputation of closest school,direction,2,2,-1,Good,Very Bad,15701,,2022-01-27 19:36:54,6548
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,5,Amount of natural light,direction,2,2,-1,A Moderate Amount,A Lot,29221,,2022-01-27 19:37:05,6549
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,10,Amount of traffic,direction,2,2,-1,A Moderate Amount,A Lot,12038,,2022-01-27 19:37:06,6550
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,11,Size of home,direction,2,2,-1,1200 square feet,1800 square feet,11094,,2022-01-27 19:37:17,6551
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,7,Size of yard,direction,2,2,-1,300 square feet,0 square feet,12294,,2022-01-27 19:37:18,6552
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,9,Quality of heat/AC system,direction,,1,-1,Very Good,Very Bad,5160,,2022-01-27 19:37:28,6553
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,3,Noise pollution,direction,2,2,-1,Very Low,Very High,14094,,2022-01-27 19:37:32,6554
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,2,Closeness to public transportation,original,2,2,50,,,8289,,2022-01-27 19:37:32,6555
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,5,Amount of natural light,direction,,1,-1,A Lot,Very Little,6703,,2022-01-27 19:37:35,6556
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,10,Amount of traffic,original,2,2,68,,,10281,,2022-01-27 19:37:43,6557
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,5,Amount of natural light,direction,2,2,-1,A Moderate Amount,Very Little,25694,,2022-01-27 19:37:43,6558
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,11,Size of home,direction,2,2,-1,1800 square feet,600 square feet,11527,,2022-01-27 19:37:43,6559
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,10,Amount of traffic,direction,,1,-1,Very Little,A Lot,9347,,2022-01-27 19:37:44,6560
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,1,Closeness to cafes/restaurants,direction,2,2,-1,10 min away,30 min away,7070,,2022-01-27 19:37:50,6561
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,7,Size of yard,direction,,1,-1,600 square feet,0 square feet,6287,,2022-01-27 19:37:50,6562
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,5,Amount of natural light,original,2,2,68,,,7880,,2022-01-27 19:37:50,6563
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,11,Size of home,direction,,1,-1,1200 square feet,1800 square feet,19407,,2022-01-27 19:37:52,6564
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,11,Size of home,direction,,1,-1,1800 square feet,600 square feet,4984,,2022-01-27 19:37:55,6565
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,0,Closeness to parks,direction,2,2,-1,15 min away,30 min away,13423,,2022-01-27 19:37:57,6566
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,1,Closeness to cafes/restaurants,original,2,2,18,,,9139,,2022-01-27 19:38:00,6567
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,2,Closeness to public transportation,direction,,1,-1,10 min away,30 min away,5829,,2022-01-27 19:38:01,6568
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,0,Closeness to parks,direction,,1,-1,20 min away,30 min away,96895,,2022-01-27 19:38:04,6569
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,2,Closeness to public transportation,direction,,1,-1,20 min away,30 min away,12195,,2022-01-27 19:38:05,6570
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,4,Reputation of closest school,direction,2,2,-1,Very Good,Very Bad,12759,,2022-01-27 19:38:09,6571
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,6,Year building was built,direction,,1,-1,1985,1950,9467,,2022-01-27 19:38:10,6572
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,2,Closeness to public transportation,direction,,1,-1,20 min away,30 min away,7906,,2022-01-27 19:38:12,6573
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,5,Amount of natural light,direction,,1,-1,A Moderate Amount,Very Little,8904,,2022-01-27 19:38:13,6574
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,7,Size of yard,original,2,2,93,,,17782,,2022-01-27 19:38:17,6575
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,8,Washer/dryer in unit,direction,2,2,-1,Yes,No,22909,,2022-01-27 19:38:18,6576
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,0,Closeness to parks,direction,,1,-1,15 min away,30 min away,8842,,2022-01-27 19:38:22,6577
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,3,Noise pollution,original,2,2,12,,,7025,,2022-01-27 19:38:24,6578
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,1,Closeness to cafes/restaurants,direction,,1,-1,15 min away,30 min away,5800,,2022-01-27 19:38:28,6579
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,2,Closeness to public transportation,direction,2,2,-1,20 min away,30 min away,22896,,2022-01-27 19:38:32,6580
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,9,Quality of heat/AC system,direction,,1,-1,Very Good,Very Bad,4633,,2022-01-27 19:38:33,6581
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,6,Year building was built,original,2,2,0,,,8864,,2022-01-27 19:38:33,6582
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,8,Washer/dryer in unit,direction,,1,-1,Yes,No,3949,,2022-01-27 19:38:37,6583
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,7,Size of yard,direction,2,2,-1,600 square feet,0 square feet,28430,,2022-01-27 19:38:41,6584
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,9,Quality of heat/AC system,original,2,2,50,,,8145,,2022-01-27 19:38:41,6585
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,7,Size of yard,direction,,1,-1,600 square feet,0 square feet,7478,,2022-01-27 19:38:44,6586
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,1,Closeness to cafes/restaurants,direction,2,2,-1,20 min away,30 min away,13283,,2022-01-27 19:38:46,6587
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,11,Size of home,original,2,2,88,,,5815,,2022-01-27 19:38:47,6588
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,4,Reputation of closest school,direction,,1,-1,Very Good,Very Bad,36425,,2022-01-27 19:38:48,6589
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,10,Amount of traffic,direction,,1,-1,Very Little,A Lot,4540,,2022-01-27 19:38:49,6590
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,2,Closeness to public transportation,direction,2,2,-1,10 min away,30 min away,8158,,2022-01-27 19:38:49,6591
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,0,Closeness to parks,original,2,2,50,,,7042,,2022-01-27 19:38:54,6592
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,9,Quality of heat/AC system,direction,,1,-1,Very Good,Very Bad,6447,,2022-01-27 19:38:55,6593
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,6,Year building was built,direction,,1,-1,2020,1950,6439,,2022-01-27 19:38:55,6594
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,10,Amount of traffic,direction,2,2,-1,A Little,A Lot,12254,,2022-01-27 19:38:58,6595
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,4,Reputation of closest school,original,2,2,44,,,7287,,2022-01-27 19:39:02,6596
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,4,Reputation of closest school,direction,,1,-1,Good,Very Bad,7895,,2022-01-27 19:39:03,6597
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,8,Washer/dryer in unit,original,2,2,55,,,6161,,2022-01-27 19:39:08,6598
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,9,Quality of heat/AC system,direction,2,2,-1,Very Good,Very Bad,10023,,2022-01-27 19:39:08,6599
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,4,Reputation of closest school,original,2,2,11,,,6552,,2022-01-27 19:39:11,6600
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,3,Noise pollution,direction,,1,-1,Very Low,Very High,8069,,2022-01-27 19:39:11,6601
5e6bdd2a3ea572199bb7f6b6,ma_choice_v3_real1,5e6bdd2a3ea572199bb7f6b6,8,Washer/dryer in unit,direction,2,2,-1,Yes,No,7526,,2022-01-27 19:39:15,6602
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,8,Washer/dryer in unit,original,2,2,61,,,6782,,2022-01-27 19:39:18,6603
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,6,Year building was built,original,2,2,0,,,3020,,2022-01-27 19:39:21,6604
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,2,Closeness to public transportation,original,2,2,0,,,6602,,2022-01-27 19:39:27,6605
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,7,Size of yard,original,2,2,63,,,4648,,2022-01-27 19:39:32,6606
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,0,Closeness to parks,direction,,1,-1,30 min away,10 min away,81612,,2022-01-27 19:39:32,6607
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,8,Washer/dryer in unit,followup,2,2,,,,,,2022-01-27 19:39:33,6608
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,1,Closeness to cafes/restaurants,followup,2,2,,,,,,2022-01-27 19:39:33,6609
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,6,Year building was built,followup,2,2,,,,,,2022-01-27 19:39:33,6610
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,7,Size of yard,followup,2,2,,,,,,2022-01-27 19:39:33,6611
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,4,Reputation of closest school,followup,2,2,,,,,,2022-01-27 19:39:33,6612
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,3,Noise pollution,followup,2,2,,,,,,2022-01-27 19:39:33,6613
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,10,Amount of traffic,followup,2,2,,,,,,2022-01-27 19:39:33,6614
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,2,Closeness to public transportation,followup,2,2,,,,,,2022-01-27 19:39:33,6615
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,11,Size of home,followup,2,2,,,,,,2022-01-27 19:39:33,6616
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,9,Quality of heat/AC system,followup,2,2,,,,,,2022-01-27 19:39:33,6617
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,5,Amount of natural light,followup,2,2,,,,,,2022-01-27 19:39:33,6618
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,0,Closeness to parks,followup,2,2,,,,,,2022-01-27 19:39:33,6619
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,10,Amount of traffic,original,2,2,77,,,5536,,2022-01-27 19:39:38,6620
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,5,Amount of natural light,original,2,2,76,,,2923,,2022-01-27 19:39:41,6621
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,6,Year building was built,direction,2,2,-1,1950,1985,51958,,2022-01-27 19:39:41,6622
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,3,Noise pollution,original,2,2,84,,,6315,,2022-01-27 19:39:47,6623
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,9,Quality of heat/AC system,direction,2,2,-1,Very Good,Very Bad,9413,,2022-01-27 19:39:50,6624
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,0,Closeness to parks,original,2,2,49,,,5034,,2022-01-27 19:39:52,6625
